זיהוי ממג מגרש *,מספר גוש *,מספר מגרש *,קוד ייעוד ראשי,תיאור ייעוד ראשי,שטח רשום,שטח גרפי,Shape_Length,Shape_Area,צורה *
2133,6336,603,1008,תחבורה,370,427.62,121.039085,427.616778,Polygon
2134,6627,274,1001,מגורים,1010,1007.68,127.685083,1007.682112,Polygon
2135,6336,433,1001,מגורים,581,578.98,95.989584,578.97542,Polygon
2136,6336,435,1001,מגורים,758,800.15,116.260218,800.153486,Polygon
2137,6336,556,1001,מגורים,613,607.25,98.556557,607.252599,Polygon
2138,6627,210,1001,מגורים,987,977.98,127.301727,977.975696,Polygon
2139,6625,2136,1008,תחבורה,134.58,137.65,62.599855,137.649703,Polygon
2140,6627,197,1001,מגורים,986,1000.58,130.580279,1000.57574,Polygon
2141,6625,595,1001,מגורים,938,953.5,125.212816,953.504368,Polygon
2142,6623,2983,1008,תחבורה,266.69,267.78,117.135313,267.784493,Polygon
2143,6623,2857,1008,תחבורה,976.12,976.43,186.64647,976.425434,Polygon
2144,6625,493,1001,מגורים,933,948.85,126.153956,948.850075,Polygon
2145,6336,568,1001,מגורים,647,662.33,104.452442,662.328731,Polygon
2146,6212,168,1001,מגורים,753,749.96,109.943379,749.963853,Polygon
2147,6212,1145,1001,מגורים,245,235.6,66.081529,235.599948,Polygon
2148,6959,118,1001,מגורים,334,343.61,78.668862,343.614682,Polygon
2149,6959,113,1008,תחבורה,12,13.96,25.75186,13.958431,Polygon
2150,6212,770,1001,מגורים,255,247.83,65.782334,247.830396,Polygon
2151,6957,5,1001,מגורים,275,268.97,68.35499,268.96517,Polygon
2152,6212,292,1001,מגורים,262,255.53,66.486056,255.526099,Polygon
2153,6212,297,1001,מגורים,269,273.23,68.273339,273.233967,Polygon
2154,6957,8,1001,מגורים,562,570.69,99.024251,570.685174,Polygon
2155,6212,251,1001,מגורים,270,268.38,67.194427,268.376254,Polygon
2156,6961,44,1002,מסחר,274,278.92,72.062319,278.915066,Polygon
2157,6212,2180,1001,מגורים,1638.79,1637,190.674178,1637.003658,Polygon
2158,6212,541,1001,מגורים,647,643.82,105.230767,643.819583,Polygon
2159,6212,545,1001,מגורים,581,578.28,100.866302,578.283073,Polygon
2160,6212,909,1001,מגורים,301,299.47,72.451591,299.466318,Polygon
2161,6212,542,1001,מגורים,575,572.95,100.278757,572.954278,Polygon
2162,6212,910,1001,מגורים,329,333.46,75.321829,333.45903,Polygon
2163,6107,2116,1005,מבנים ומוסדות ציבור,694.27,691.88,111.635009,691.875361,Polygon
2164,6958,4,1001,מגורים,321,323.13,79.355999,323.126892,Polygon
2165,6623,481,1001,מגורים,726,748.71,111.963652,748.710132,Polygon
2166,6623,482,1001,מגורים,730,686.67,107.890165,686.674124,Polygon
2167,6649,320,1008,תחבורה,51,45.61,53.260044,45.613664,Polygon
2168,6623,554,1001,מגורים,752,767.33,111.94327,767.325203,Polygon
2169,6623,492,1001,מגורים,655,676.5,104.851024,676.502245,Polygon
2170,6638,136,1001,מגורים,583,564.18,96.17681,564.178446,Polygon
2171,6638,604,1008,תחבורה,356,345.55,154.233588,345.547586,Polygon
2172,6637,319,1001,מגורים,4,3.53,12.588178,3.529947,Polygon
2173,6637,320,1001,מגורים,437,430.62,86.181404,430.617028,Polygon
2174,6638,158,1001,מגורים,694,668.9,103.574677,668.897365,Polygon
2175,6637,339,1001,מגורים,512,507.57,91.759725,507.566941,Polygon
2176,6343,5,0,ללא סיווג,1035,1230.35,1042.336959,1230.347149,Polygon
2177,6637,337,1001,מגורים,508,512.49,93.239761,512.490193,Polygon
2178,6637,326,1001,מגורים,506,522.21,95.271177,522.214243,Polygon
2179,6636,272,1001,מגורים,852,878.28,122.938817,878.275939,Polygon
2180,6636,269,1001,מגורים,845,840.09,121.755215,840.091229,Polygon
2181,6638,210,1008,תחבורה,88,103.02,55.385324,103.020982,Polygon
2182,6649,275,1001,מגורים,1435,1456.31,160.251582,1456.305766,Polygon
2183,6636,2457,1008,תחבורה,82.5,81.6,46.69945,81.60452,Polygon
2184,6638,548,1001,מגורים,578,568.18,96.035459,568.180402,Polygon
2185,6636,264,1001,מגורים,1010,1036.27,127.517191,1036.273255,Polygon
2186,6636,151,1001,מגורים,958,963.74,129.189354,963.742856,Polygon
2187,6636,261,1001,מגורים,915,913.79,121.085622,913.792142,Polygon
2188,6637,772,1001,מגורים,529,512.89,93.589759,512.893635,Polygon
2189,6636,260,1001,מגורים,741,747.6,112.996086,747.602524,Polygon
2190,6637,489,1001,מגורים,511,515.11,95.687438,515.105861,Polygon
2191,6638,381,1001,מגורים,656,652.11,101.115759,652.10571,Polygon
2192,6637,382,1001,מגורים,567,570.21,95.257632,570.212065,Polygon
2193,6637,703,1008,תחבורה,86,79.28,81.34778,79.283368,Polygon
2194,6638,523,1001,מגורים,676,677.15,103.473455,677.146092,Polygon
2195,6638,521,1001,מגורים,613,604.67,97.819634,604.673306,Polygon
2196,6636,2324,1001,מגורים,691.5,703.77,106.899536,703.771604,Polygon
2197,6343,12,0,ללא סיווג,17795,17804.21,683.8655,17804.21176,Polygon
2198,6636,2340,1006,שטחים פתוחים,283.75,284.56,91.342969,284.5555,Polygon
2199,6770,39,1008,תחבורה,110,119.63,81.469594,119.628621,Polygon
2200,6770,2008,1006,שטחים פתוחים,170.5,170.15,60.09009,170.145329,Polygon
2201,6770,16,1001,מגורים,1338,1326.98,164.475313,1326.978082,Polygon
2202,6212,790,1001,מגורים,654,647.88,103.548134,647.879158,Polygon
2203,6106,2039,1001,מגורים,521.5,561.92,97.605529,561.920857,Polygon
2204,6960,172,1008,תחבורה,40,40.96,44.50928,40.958026,Polygon
2205,6956,153,1001,מגורים,309,310.23,75.446835,310.225979,Polygon
2206,6212,2049,1008,תחבורה,951.75,946.54,141.117993,946.544917,Polygon
2207,6212,2059,1008,תחבורה,1182.11,1197.5,188.511287,1197.497759,Polygon
2208,6212,479,1008,תחבורה,296,290.7,110.825998,290.702794,Polygon
2209,6212,467,1001,מגורים,390,372.84,88.112862,372.843453,Polygon
2210,6106,667,1008,תחבורה,79,84.09,50.015727,84.085478,Polygon
2211,6958,25,1002,מסחר,1195,1225.04,144.438587,1225.043721,Polygon
2212,6958,61,1001,מגורים,554,537.9,93.651044,537.903709,Polygon
2213,6212,204,1001,מגורים,270,273.92,78.071821,273.920176,Polygon
2214,6212,462,1001,מגורים,503,515.95,94.459682,515.947233,Polygon
2215,6958,65,1001,מגורים,470,458.84,88.667598,458.839626,Polygon
2216,6106,530,1008,תחבורה,60,57.12,82.894764,57.115897,Polygon
2217,6107,500,1001,מגורים,1502,1499.84,156.438359,1499.836163,Polygon
2218,6959,7,1002,מסחר,326,320.56,77.912563,320.561197,Polygon
2219,6212,57,1001,מגורים,503,501.92,90.172294,501.915788,Polygon
2220,6627,229,1001,מגורים,977,986.56,130.53041,986.558052,Polygon
2221,6625,525,1001,מגורים,876,879.01,120.005839,879.012978,Polygon
2222,6886,13,1001,מגורים,1930,1929.59,179.880639,1929.590235,Polygon
2223,6884,31,1001,מגורים,5474,5473.58,337.790793,5473.584548,Polygon
2224,6336,535,1001,מגורים,648,689.8,105.509235,689.803001,Polygon
2225,6627,239,1001,מגורים,1073,1049.13,137.227794,1049.130464,Polygon
2226,6336,447,1001,מגורים,730,762.08,112.063859,762.076764,Polygon
2227,6886,16,1001,מגורים,1382,1381.66,152.892804,1381.660408,Polygon
2228,6623,934,1001,מגורים,3317,3344.6,270.096333,3344.59723,Polygon
2229,6637,773,1001,מגורים,525,518.92,94.058705,518.916305,Polygon
2230,6637,482,1001,מגורים,540,543.81,97.023504,543.808433,Polygon
2231,6636,561,1001,מגורים,510,529.02,91.595148,529.020867,Polygon
2232,6336,460,1001,מגורים,580,634.73,101.12752,634.728269,Polygon
2233,6336,461,1001,מגורים,588,590.75,97.858337,590.750206,Polygon
2234,6336,575,1006,שטחים פתוחים,864,869.3,118.605518,869.300017,Polygon
2235,6625,637,1001,מגורים,1081,1061.84,134.051591,1061.844182,Polygon
2236,6623,563,1001,מגורים,739,713.26,108.887177,713.261158,Polygon
2237,6623,497,1001,מגורים,666,697.38,104.50041,697.384609,Polygon
2238,6623,458,1001,מגורים,504,514.73,92.65305,514.7297,Polygon
2239,6212,260,1001,מגורים,316,314.48,71.485908,314.481606,Polygon
2240,6958,126,1001,מגורים,457,450.16,86.543466,450.15792,Polygon
2241,6212,283,1001,מגורים,263,258.91,66.871296,258.913553,Polygon
2242,6958,121,1008,תחבורה,11,16.28,24.467872,16.281509,Polygon
2243,6212,81,1001,מגורים,454,454.93,85.355505,454.927495,Polygon
2244,6212,288,1001,מגורים,265,264.52,67.371298,264.524867,Polygon
2245,6957,2,1001,מגורים,285,287.41,75.556063,287.405842,Polygon
2246,6212,246,1001,מגורים,310,306.72,82.513174,306.721906,Polygon
2247,6959,116,1001,מגורים,672,697.09,105.589107,697.091902,Polygon
2248,6957,7,1001,מגורים,274,279.18,78.72147,279.183496,Polygon
2249,6212,2144,1008,תחבורה,90.5,91.89,46.706568,91.891275,Polygon
2250,6961,45,1001,מגורים,273,279.93,72.701868,279.931621,Polygon
2251,6212,1217,1001,מגורים,169,170.1,59.343778,170.103934,Polygon
2252,6959,72,1001,מגורים,360,361.86,81.404894,361.856447,Polygon
2253,6958,163,1008,תחבורה,2,2.51,7.534607,2.510568,Polygon
2254,6961,110,1001,מגורים,373,366.31,78.530866,366.306373,Polygon
2255,6957,19,1001,מגורים,275,272.41,73.810121,272.407267,Polygon
2256,6212,306,1001,מגורים,252,247.75,64.987351,247.746665,Polygon
2257,6212,1189,1001,מגורים,1044,1041.79,133.822446,1041.792359,Polygon
2258,6636,710,1008,תחבורה,691,702.75,200.399085,702.746754,Polygon
2259,6636,322,1001,מגורים,666,617.86,98.800217,617.8636,Polygon
2260,6770,41,1008,תחבורה,132,166.35,84.091887,166.346885,Polygon
2261,6636,413,1001,מגורים,721,758.82,111.516458,758.818207,Polygon
2262,6636,798,1001,מגורים,435,425.42,84.300213,425.422168,Polygon
2263,6638,498,1001,מגורים,687,683.49,107.341332,683.492365,Polygon
2264,6771,33,1006,שטחים פתוחים,291,314.06,128.441285,314.058828,Polygon
2265,6638,501,1001,מגורים,650,650.1,104.014147,650.100925,Polygon
2266,6636,763,1001,מגורים,2033,2053.96,181.829038,2053.960472,Polygon
2267,6770,11,1008,תחבורה,1349,1342.52,215.136884,1342.522981,Polygon
2268,6648,2508,1005,מבנים ומוסדות ציבור,314.73,317.39,96.431222,317.387885,Polygon
2269,6106,2027,1005,מבנים ומוסדות ציבור,712,714.31,110.01636,714.314312,Polygon
2270,6212,1080,1001,מגורים,580,581.85,97.352428,581.850447,Polygon
2271,6212,472,1001,מגורים,546,535.43,96.034063,535.432772,Polygon
2272,6212,530,1008,תחבורה,1039,1014.4,226.771562,1014.402934,Polygon
2273,6212,2126,1001,מגורים,770.22,764.11,115.646502,764.105502,Polygon
2274,6213,1012,1001,מגורים,308,317.59,71.990443,317.592459,Polygon
2275,6213,842,1001,מגורים,700,698.49,105.790797,698.491473,Polygon
2276,6958,5,1001,מגורים,344,352.92,78.511803,352.917183,Polygon
2277,6957,248,1001,מגורים,273,281.72,75.562686,281.719949,Polygon
2278,6957,266,1008,תחבורה,10,10.46,22.869782,10.462371,Polygon
2279,6212,600,1001,מגורים,521,536.16,93.601491,536.157196,Polygon
2280,6957,252,1001,מגורים,271,260.76,72.822292,260.758416,Polygon
2281,6957,97,1001,מגורים,281,293.5,77.530139,293.497975,Polygon
2282,6957,256,1001,מגורים,272,261.52,72.622622,261.516771,Polygon
2283,6212,327,1001,מגורים,260,254.39,65.633036,254.390523,Polygon
2284,6957,51,1001,מגורים,298,297.08,81.99561,297.082797,Polygon
2285,6107,387,1001,מגורים,764,756.65,109.086569,756.653194,Polygon
2286,6957,32,1001,מגורים,284,295.38,77.874071,295.380928,Polygon
2287,6957,92,1001,מגורים,279,270.97,74.810145,270.970717,Polygon
2288,6212,2215,1008,תחבורה,2178.63,2192.08,583.417665,2192.082167,Polygon
2289,6960,85,1006,שטחים פתוחים,1276,1301.62,202.514488,1301.616409,Polygon
2290,6957,88,1001,מגורים,294,299.44,72.953065,299.438272,Polygon
2291,6212,432,1001,מגורים,593,598.36,103.045294,598.359468,Polygon
2292,6212,353,1001,מגורים,315,311.42,80.861069,311.415422,Polygon
2293,6960,80,1002,מסחר,420,418.1,84.841735,418.09859,Polygon
2294,6212,356,1001,מגורים,323,317.49,82.213378,317.485975,Polygon
2295,6212,536,1001,מגורים,479,475.64,89.289539,475.635969,Polygon
2296,6212,546,1001,מגורים,575,572.3,100.218931,572.301977,Polygon
2297,6107,173,1001,מגורים,547,531.65,92.884519,531.651322,Polygon
2298,6958,2,1001,מגורים,313,305.6,81.338298,305.596786,Polygon
2299,6212,315,1001,מגורים,294,293.52,79.754152,293.518901,Polygon
2300,6212,579,1008,תחבורה,177,166.62,78.92711,166.622299,Polygon
2301,6212,313,1001,מגורים,301,294.55,79.468447,294.55236,Polygon
2302,6957,105,1001,מגורים,282,287.27,77.266951,287.265147,Polygon
2303,6961,85,1001,מגורים,542,557.02,96.120578,557.017928,Polygon
2304,6212,438,1001,מגורים,413,407.28,82.102611,407.279929,Polygon
2305,6212,591,1001,מגורים,560,549.79,94.006654,549.785638,Polygon
2306,6212,636,1001,מגורים,390,384.9,83.478927,384.904331,Polygon
2307,6212,637,1001,מגורים,552,553.31,97.216443,553.307628,Polygon
2308,6212,592,1001,מגורים,504,498.02,89.648735,498.021384,Polygon
2309,6957,87,1001,מגורים,318,311.53,79.117801,311.529277,Polygon
2310,6960,2029,1010,אחר,1636.34,1664.94,178.909072,1664.94309,Polygon
2311,6212,576,1008,תחבורה,1013,1008.01,220.989802,1008.007724,Polygon
2312,6212,348,1001,מגורים,498,493.78,89.561104,493.78194,Polygon
2313,6212,568,1001,מגורים,512,501.66,91.962885,501.660814,Polygon
2314,6627,233,1001,מגורים,1259,1234.36,153.980163,1234.363252,Polygon
2315,6336,442,1001,מגורים,555,542.47,93.481973,542.46521,Polygon
2316,6336,493,1001,מגורים,546,537.42,92.870818,537.424189,Polygon
2317,6336,443,1001,מגורים,536,506.98,90.381338,506.976053,Polygon
2318,6336,585,1006,שטחים פתוחים,565,569.11,96.36329,569.108168,Polygon
2319,6627,450,1001,מגורים,558,550.07,93.934376,550.069395,Polygon
2320,6336,495,1001,מגורים,582,562.46,94.932785,562.462708,Polygon
2321,6630,2068,1006,שטחים פתוחים,609.62,689.6,132.987872,689.599686,Polygon
2322,7223,19,1001,מגורים,1155,1159.78,136.486663,1159.783018,Polygon
2323,6627,253,1001,מגורים,1125,1082.59,135.325933,1082.590909,Polygon
2324,6636,164,1006,שטחים פתוחים,348,373.62,150.867349,373.623841,Polygon
2325,6625,556,1001,מגורים,739,706.01,108.446941,706.009993,Polygon
2326,6625,548,1001,מגורים,841,850.27,118.330153,850.26611,Polygon
2327,6623,477,1005,מבנים ומוסדות ציבור,1429,1435.49,185.806146,1435.490886,Polygon
2328,6638,121,1001,מגורים,881,897.76,121.502546,897.763148,Polygon
2329,6625,1025,1001,מגורים,1010,1017.21,133.454758,1017.214574,Polygon
2330,6625,314,1001,מגורים,713,688.06,105.023593,688.057321,Polygon
2331,6623,601,1001,מגורים,736,702.25,109.851134,702.245032,Polygon
2332,6625,2033,1008,תחבורה,194.89,204,89.824365,204.002807,Polygon
2333,6107,2120,1008,תחבורה,228.98,228.91,73.218909,228.909343,Polygon
2334,6959,49,1001,מגורים,442,443.01,86.613185,443.009266,Polygon
2335,6107,2051,1008,תחבורה,81.69,80.27,48.137263,80.265185,Polygon
2336,6957,25,1001,מגורים,282,285.18,76.781593,285.180824,Polygon
2337,6212,590,1001,מגורים,559,547.24,94.005586,547.239556,Polygon
2338,6212,914,1001,מגורים,349,347.73,76.036665,347.730164,Polygon
2339,6957,80,1001,מגורים,284,300.19,77.387829,300.191468,Polygon
2340,6212,437,1001,מגורים,424,421.95,83.690594,421.94601,Polygon
2341,6959,93,1001,מגורים,312,306.06,77.781238,306.060443,Polygon
2342,6959,90,1001,מגורים,308,309.69,77.557422,309.685767,Polygon
2343,6959,89,1001,מגורים,308,307.22,76.436517,307.218417,Polygon
2344,6957,235,1008,תחבורה,10,14.81,23.259368,14.810057,Polygon
2345,6957,34,1001,מגורים,279,281.19,75.928258,281.193627,Polygon
2346,6957,244,1001,מגורים,279,280.28,68.684736,280.281507,Polygon
2347,6957,66,1001,מגורים,283,269.56,81.784961,269.560285,Polygon
2348,6212,954,1001,מגורים,824,827.03,115.550472,827.030423,Polygon
2349,6960,86,1001,מגורים,434,436.36,86.591639,436.36409,Polygon
2350,6960,87,1001,מגורים,431,435.05,86.199602,435.051159,Polygon
2351,6212,344,1001,מגורים,263,265.7,68.010239,265.703462,Polygon
2352,6956,2,1001,מגורים,327,323,74.525754,322.995891,Polygon
2353,6212,957,1001,מגורים,1442,1444.23,177.612117,1444.230308,Polygon
2354,6212,891,1008,תחבורה,376,372.06,94.807729,372.057265,Polygon
2355,6212,2228,1001,מגורים,590.95,586.16,96.886852,586.164691,Polygon
2356,6212,1000,1005,מבנים ומוסדות ציבור,1286,1299.45,143.04768,1299.449446,Polygon
2357,6212,196,1001,מגורים,328,321.79,86.910417,321.785402,Polygon
2358,6212,357,1001,מגורים,315,310.72,80.849598,310.718246,Polygon
2359,6212,616,1001,מגורים,528,514.16,93.511327,514.164772,Polygon
2360,6212,991,1001,מגורים,997,1014.24,127.851295,1014.24117,Polygon
2361,6957,149,1001,מגורים,471,468.36,89.582498,468.360536,Polygon
2362,6212,1260,1001,מגורים,1055,1065.21,131.283934,1065.214876,Polygon
2363,6212,994,1001,מגורים,1010,1033.09,129.193089,1033.093867,Polygon
2364,6960,163,1008,תחבורה,13,19.52,29.12524,19.523659,Polygon
2365,6960,164,1001,מגורים,387,373.49,83.375065,373.489507,Polygon
2366,6960,54,1002,מסחר,594,590.94,102.910297,590.939686,Polygon
2367,6213,154,1008,תחבורה,435,430.11,108.081187,430.111878,Polygon
2368,6213,1008,1001,מגורים,314,301.13,67.80155,301.125818,Polygon
2369,6960,171,1001,מגורים,385,373.09,77.066661,373.090529,Polygon
2370,6956,69,1002,מסחר,337,342.84,80.151766,342.842251,Polygon
2371,6213,847,1001,מגורים,700,681.69,104.533354,681.69299,Polygon
2372,6772,49,1006,שטחים פתוחים,141,140.69,58.918268,140.685933,Polygon
2373,6645,2075,1006,שטחים פתוחים,26525.49,26514.51,819.977447,26514.51215,Polygon
2374,6648,2344,1005,מבנים ומוסדות ציבור,269.79,271.33,67.00243,271.3303,Polygon
2375,6798,15,1001,מגורים,467,468.31,88.031881,468.313364,Polygon
2376,6798,19,1001,מגורים,467,468.41,88.047272,468.412536,Polygon
